STATION_ID,STATION,BEGIN_DATE,END_DATE,STATE,COUNTRY,LATITUDE,LONGITUDE,ELEVATION,FORMATTED_ADDRESS
50873099999,CHIA-MU-SSU /CHIAMUEZE,1956-08-20,1961-10-31,null,CH,46.817,130.333,80.2,中国黑龙江省佳木斯市向阳区
54218099999,CHIFENG,1956-08-20,2020-04-07,null,CH,42.3,118.8333333,567,中国内蒙古自治区赤峰市松山区
74933699999,CHING-SHUI-PU NORTH,1943-12-31,1946-10-31,null,CH,30.25,104.033,481,中国四川省眉山市仁寿县
52797099999,CHING-T'AI,1962-03-29,1997-04-03,null,CH,37.133,104.217,1402,中国甘肃省白银市景泰县
56227099999,CHING-TO EAST,1956-08-20,1957-05-30,null,CH,30.1,95.783,5108,中国西藏自治区林芝市波密县
57515099999,CHONG-QING,1956-08-20,1986-12-31,null,CH,29.517,106.483,351,中国重庆市[]九龙坡区
51526099999,CHUGIRTY,1962-03-28,1997-05-09,null,CH,42.8,80.85,2042,中国新疆维吾尔自治区伊犁哈萨克自治州昭苏县
58543099999,CHUN AN,2015-12-02,2020-04-07,null,CH,29.6166666,119.0166666,172,中国浙江省杭州市淳安县
47014099999,CHUNGGANG,1957-02-03,2020-04-07,null,KN,41.7833333,126.8833333,331,中国[][][]
56768099999,CHUXIONG,1944-02-01,2020-04-07,null,CH,25.0166666,101.5166666,1820,中国云南省楚雄彝族自治州楚雄市
58236099999,CHUZHOU EAST,1957-08-25,1961-03-14,null,CH,32.317,118.333,26,中国安徽省滁州市琅琊区
57023099999,CUI-MU,1962-03-08,1979-12-30,null,CH,34.8,107.867,914,中国陕西省宝鸡市麟游县
57328099999,DA XIAN,1956-08-20,2020-04-07,null,CH,31.2,107.5,344,中国四川省达州市达川区
57708099999,DA-FANG,1974-01-29,1982-03-14,null,CH,27.15,105.6,1520,中国贵州省毕节市大方县
54351099999,DA-HUO-FANG,1961-11-02,2001-12-28,null,CH,41.883,124.083,273,中国辽宁省抚顺市东洲区
52713099999,DA-QAIDAM,1957-06-30,2020-04-07,null,CH,37.85,95.3666666,3174,中国青海省海西蒙古族藏族自治州海西蒙古族藏族自治州直辖
59242099999,DA-WAN,1957-08-24,2000-01-23,null,CH,23.85,109.417,76,中国广西壮族自治区来宾市兴宾区
54756099999,DA-XIN-DIAN,1981-03-02,1981-03-23,null,CH,37.617,120.9,100,中国山东省烟台市蓬莱区
57506099999,DA-ZU,1979-12-11,1981-08-10,null,CH,29.633,105.767,305,中国重庆市[]大足区
56315099999,DABBA SOUTHWEST,1957-07-03,1963-12-31,null,CH,29.033,100.167,4553,中国四川省甘孜藏族自治州稻城县
58947099999,DAI-TOU,1980-10-05,1980-10-05,null,CH,25.267,119.2,37,中国福建省莆田市秀屿区
52353099999,DALAIN HOB EAST,1957-07-01,1958-05-05,null,CH,41.967,100.883,946,中国内蒙古自治区阿拉善盟额济纳旗
56751099999,DALI,1943-12-03,2020-04-07,null,CH,25.7,100.1833333,1992,中国云南省大理白族自治州大理市
52618099999,DANGCHENGWAN SOUTH,1962-03-31,1962-04-28,null,CH,39.167,94.833,3746,中国甘肃省酒泉市阿克塞哈萨克族自治县
59845099999,DANXIAN,1957-08-22,2020-04-07,null,CH,19.5166666,109.5833333,169,中国海南省儋州市[]
57960099999,DAO XIAN NORTH,1961-03-06,1961-03-06,null,CH,25.55,111.583,179,中国湖南省永州市道县
56357099999,DAOCHENG,1964-01-02,2020-04-07,null,CH,29.05,100.3,3729,中国四川省甘孜藏族自治州稻城县
57965099999,DAOXIAN,1973-01-01,1999-10-09,null,CH,25.617,111.6,152,中国湖南省永州市道县
59309099999,DAPING,1975-02-03,1975-09-16,null,CH,23.183,115.85,97,中国广东省揭阳市普宁市
56046099999,DARLAG,1956-08-21,2020-04-07,null,CH,33.75,99.65,3968,中国青海省果洛藏族自治州达日县
53487099999,DATONG,1957-12-02,2020-04-07,null,CH,40.0833333,113.4166666,1054,中国山西省大同市云州区
56167099999,DAWU,1979-07-01,2020-04-07,null,CH,30.9833333,101.1166666,2959,中国四川省甘孜藏族自治州道孚县
56462599999,DAYONG,2008-04-14,2016-06-07,null,CH,29.1333333,100.4833333,900,中国四川省甘孜藏族自治州稻城县
56144099999,DEGE,1957-07-01,2020-04-07,null,CH,31.7333333,98.5666666,3201,中国四川省甘孜藏族自治州德格县
56986099999,DEHOUJIE,1980-07-01,2000-04-03,null,CH,23.583,103.867,1423,中国云南省文山壮族苗族自治州文山市
52737099999,DELINGHA,1956-08-25,2020-04-07,null,CH,37.3666666,97.3666666,2982,中国青海省海西蒙古族藏族自治州德令哈市
56116099999,DENGQEN,1956-08-20,2020-04-07,null,CH,31.4166666,95.6,3874,中国西藏自治区昌都市丁青县
56444099999,DEQEN,1956-08-21,2020-04-07,null,CH,28.45,98.8833333,3320,中国云南省迪庆藏族自治州德钦县
55488099999,DEQEN SOUTH,1962-05-04,1962-05-04,null,CH,30.333,90.083,5304,中国西藏自治区那曲市班戈县
54714099999,DEZHOU,1956-08-20,1994-12-31,null,CH,37.433,116.317,22,中国山东省德州市德城区
54907099999,DING-TAO,1980-04-11,1980-04-11,null,CH,35.067,115.567,0,中国山东省菏泽市定陶区
54909099999,DINGTAO,1995-04-01,2020-04-07,null,CH,35.0833333,115.5166666,51,中国山东省菏泽市定陶区
51463599999,DIWOPU,1985-02-09,2020-04-07,null,CH,43.907106,87.474244,647.7,中国新疆维吾尔自治区乌鲁木齐市新市区
53543099999,DONGSHENG,1973-01-01,2020-04-07,null,CH,39.8333333,109.9833333,1459,中国内蒙古自治区鄂尔多斯市东胜区
58251099999,DONGTAI,1956-08-20,2020-04-07,null,CH,32.85,120.2833333,4,中国江苏省盐城市东台市
52836099999,DOULAN,1956-08-22,2020-04-07,null,CH,36.3,98.1,3190,中国青海省海西蒙古族藏族自治州都兰县
59037099999,DU AN,1957-08-25,1961-03-11,null,CH,24.017,108.083,162,中国广西壮族自治区河池市都安瑶族自治县
54186099999,DUNHUA,1957-12-03,2020-04-07,null,CH,43.3666666,128.2,525,中国吉林省延边朝鲜族自治州敦化市
52418099999,DUNHUANG,1956-08-23,2020-04-07,null,CH,40.15,94.6833333,1140,中国甘肃省酒泉市敦煌市
54208099999,DUOLUN,1956-08-20,2020-04-07,null,CH,42.1833333,116.4666666,1247,中国内蒙古自治区锡林郭勒盟多伦县
57922099999,DUSHAN,1945-04-30,2020-04-07,null,CH,25.8333333,107.55,971,中国贵州省黔南布依族苗族自治州独山县
52267099999,EJIN QI,1960-05-15,2020-04-07,null,CH,41.95,101.0666666,941,中国内蒙古自治区阿拉善盟额济纳旗
56385099999,EMEI SHAN,1956-08-20,2020-04-07,null,CH,29.5166666,103.3333333,3049,中国四川省乐山市峨眉山市
57448099999,EN-SHI (CHI-AFB),1981-06-07,1981-09-12,null,CH,30.3,109.483,457,中国湖北省恩施土家族苗族自治州恩施市
53195099999,ENGER SHOOTO,1957-12-02,1988-09-12,null,CH,43.383,114.45,1128,中国内蒙古自治区锡林郭勒盟苏尼特左旗
57447099999,ENSHI,1945-03-31,2020-04-07,null,CH,30.2833333,109.4666666,458,中国湖北省恩施土家族苗族自治州恩施市
53068099999,ERENHOT,1956-08-20,2020-04-07,null,CH,43.65,112,966,中国内蒙古自治区锡林郭勒盟二连浩特市
74934199999,ERH-LANG-PA NORTH,1945-02-28,1945-10-06,null,CH,32.967,107.2,518,中国陕西省汉中市城固县
57259099999,FANGXIAN,1959-11-01,2020-04-07,null,CH,32.0333333,110.7666666,435,中国湖北省十堰市房县
57348099999,FENGJIE,1956-08-20,2020-04-07,null,CH,31.0166666,109.5333333,303,中国重庆市[]奉节县
54308099999,FENGNING,1957-12-02,2020-04-07,null,CH,41.2,116.6333333,661,中国河北省承德市丰宁满族自治县
57025099999,FENGXIANG,2005-08-12,2020-04-07,null,CH,34.5166666,107.3833333,781,中国陕西省宝鸡市凤翔区
58502099999,FENLU SOUTHEAST,1956-08-20,1963-12-21,null,CH,29.75,115.917,31,中国湖北省黄冈市黄梅县
57483099999,FENSUIZUI NORTH,1957-08-24,1961-03-14,null,CH,30.65,113.65,30,中国湖北省孝感市汉川市
54929099999,FEZXZAN,1998-03-01,2020-04-07,null,CH,35.25,117.95,120,中国山东省临沂市费县
59087099999,FOGANG,1957-08-22,2020-04-07,null,CH,23.8833333,113.5166666,68,中国广东省清远市佛冈县
69253499999,FORT CAMPBELL / TEST,1987-05-01,2006-03-05,KY,US,36.6666666,87.5,114,中国新疆维吾尔自治区巴音郭楞蒙古自治州且末县
57522099999,FOU-LING,1962-05-04,1998-09-21,null,CH,29.717,107.4,275,中国重庆市[]涪陵区
58754099999,FUDING,1956-08-20,2020-04-07,null,CH,27.3333333,120.2,38,中国福建省宁德市福鼎市
51068099999,FUHAI/BURULTOKAY,1962-04-03,1997-05-09,null,CH,47.1,87.383,472,中国新疆维吾尔自治区阿勒泰地区福海县
50788099999,FUJIN,1956-08-20,2020-04-07,null,CH,47.2333333,131.9833333,65,中国黑龙江省佳木斯市富锦市
51365099999,FUKANG,1962-03-28,1997-05-13,null,CH,44.15,87.983,549,中国新疆维吾尔自治区昌吉回族自治州阜康市
54284099999,FUSONG,1961-11-01,1991-08-13,null,CH,42.333,127.283,610,中国吉林省白山市抚松县
54563099999,FUXIAN/WAFANGDIAN,1957-12-02,1994-04-08,null,CH,39.633,121.983,17,中国辽宁省大连市瓦房店市
54237099999,FUXIN,1957-12-02,2002-01-12,null,CH,42,121.633,182,中国辽宁省阜新市海州区
58203099999,FUYANG,1957-06-08,2020-04-07,null,CH,32.8666666,115.7333333,33,中国安徽省阜阳市颍州区
51087099999,FUYUN,1956-08-20,2020-04-07,null,CH,46.9833333,89.5166666,827,中国新疆维吾尔自治区阿勒泰地区富蕴县
58847099999,FUZHOU,1956-08-20,2020-04-07,null,CH,26.0833333,119.2833333,85,中国福建省福州市鼓楼区
58847099999,FUZHOU,1956-08-20,2020-04-07,null,CH,26.0833333,119.2833333,85,中国福建省福州市鼓楼区
56074099999,GA-HAI,1989-01-02,1997-04-16,null,CH,34.2,102.3,3109,中国甘肃省甘南藏族自治州碌曲县
52754099999,GANGCA,1961-07-30,2020-04-07,null,CH,37.3333333,100.1333333,3302,中国青海省海北藏族自治州刚察县
58040099999,GANYU,1958-01-04,2020-04-07,null,CH,34.85,119.1333333,10,中国江苏省连云港市赣榆区
57993099999,GANZHOU,1944-12-02,2020-04-07,null,CH,25.85,114.95,125,中国江西省赣州市章贡区
54846099999,GAO-MI (?),1980-10-23,1981-05-01,null,CH,36.383,119.733,38,中国山东省潍坊市高密市
56132099999,GAO-RIK,1962-07-26,1977-06-06,null,CH,32.5,97.933,3657,中国四川省甘孜藏族自治州石渠县
57411099999,GAOPING,1956-08-20,2020-04-07,null,CH,30.75,106.1333333,347,中国四川省南充市高坪区
52546099999,GAOTAI WEST,1956-08-20,1961-10-31,null,CH,39.383,99.717,1354,中国甘肃省张掖市高台县
59278099999,GAOYAO,1957-08-25,2020-04-07,null,CH,23.05,112.4666666,12,中国广东省肇庆市端州区
58241099999,GAOYOU,1959-11-02,2000-03-31,null,CH,32.783,119.45,3,中国江苏省扬州市高邮市
56146099999,GARZE,1956-08-20,2020-04-07,null,CH,31.6166666,100,3394,中国四川省甘孜藏族自治州甘孜县
56946099999,GENGMA,1990-01-01,2020-04-07,null,CH,23.55,99.4,1104,中国云南省临沧市耿马傣族佤族自治县
52813099999,GOL-MUD (?),1975-01-31,1981-02-16,null,CH,36.817,95.35,2731,中国青海省海西蒙古族藏族自治州格尔木市
52818099999,GOLMUD,1956-08-20,2020-04-07,null,CH,36.4166666,94.9,2809,中国青海省海西蒙古族藏族自治州格尔木市
52856099999,GONGHE,1956-08-23,1998-11-25,null,CH,36.35,100.783,2743,中国青海省海南藏族自治州共和县
54335099999,GOUBANGZI,1957-12-02,2002-06-15,null,CH,41.383,121.8,25,中国辽宁省锦州市北镇市
58519099999,GU-XIAN-DU,1957-08-19,2000-01-05,null,CH,29.083,116.883,31,中国江西省上饶市鄱阳县
52378099999,GUAIZIHU,1962-03-07,2020-04-07,null,CH,41.3666666,102.3666666,960,中国内蒙古自治区阿拉善盟额济纳旗
74934099999,GUANBA NORTH,1945-02-28,1946-04-30,null,CH,30.583,107.833,501,中国重庆市[]梁平区
57206099999,GUANG-YUAN,1956-08-20,1981-12-08,null,CH,32.433,105.8,487,中国四川省广元市利州区
58813099999,GUANGCHANG,1957-08-20,2020-04-07,null,CH,26.85,116.3333333,142,中国江西省抚州市广昌县
59007099999,GUANGNAN,1956-08-20,2020-04-07,null,CH,24.0666666,105.0666666,1251,中国云南省文山壮族苗族自治州广南县
53986099999,GUGUZHAI NW,1956-08-20,1961-10-31,null,CH,35.25,113.95,72,中国河南省新乡市红旗区
52955099999,GUINAN,2001-09-16,2020-04-07,null,CH,35.5833333,100.75,3123,中国青海省海南藏族自治州贵南县
59254099999,GUIPING,1956-08-21,2020-04-07,null,CH,23.4,110.0833333,44,中国广西壮族自治区贵港市桂平市
58208099999,GUSHI,1956-08-20,2020-04-07,null,CH,32.1666666,115.6166666,44,中国河南省信阳市固始县
53817099999,GUYUAN,1962-03-28,1997-03-18,null,CH,36.017,106.283,1676,中国宁夏回族自治区固原市原州区
55680099999,GYANGZE,1962-05-04,1995-02-12,null,CH,29,89.633,3657,中国西藏自治区日喀则市江孜县
54235099999,HA-ERH-T'AO,1980-12-23,1980-12-23,null,CH,42.5,122.133,183,中国辽宁省阜新市彰武县
50528099999,HAI-LAR/TUNGSHAN,1980-04-07,1980-04-07,null,CH,49.217,119.8,488,中国内蒙古自治区呼伦贝尔市海拉尔区
53805099999,HAI-YUAN,1979-07-24,1981-11-19,null,CH,36.567,105.65,1850,中国宁夏回族自治区中卫市海原县
58250099999,HAIAN NORTHEAST,1974-09-19,1974-09-19,null,CH,32.567,120.467,12,中国江苏省南通市海安市
59758099999,HAIKOU,1956-08-20,2020-03-26,null,CH,20,110.25,24,中国海南省海口市秀英区
50527099999,HAILAR,1956-08-20,2020-03-26,null,CH,49.25,119.7,650,中国内蒙古自治区呼伦贝尔市陈巴尔虎旗
53231099999,HAILS,1961-08-13,2020-04-07,null,CH,41.45,106.3833333,1510,中国内蒙古自治区巴彦淖尔市乌拉特后旗
50756099999,HAILUN,1956-08-23,2020-04-07,null,CH,47.45,126.8666666,248,中国黑龙江省绥化市海伦市
54863099999,HAIYANG,1959-08-01,2020-04-07,null,CH,36.7666666,121.1666666,64,中国山东省烟台市海阳市
53336099999,HALIUT,1956-08-20,2020-04-07,null,CH,41.5666666,108.5166666,1290,中国内蒙古自治区巴彦淖尔市乌拉特中旗
52203099999,HAMI,1956-08-23,2020-04-07,null,CH,42.8166667,93.5166667,739,中国新疆维吾尔自治区哈密市伊州区
57232099999,HAN-YIN,1962-03-28,1997-04-19,null,CH,32.9,108.517,457,中国陕西省安康市汉阴县
53420099999,HANG-CHIN-HOU-CHI NW,1956-08-20,1961-10-31,null,CH,40.967,107.167,1035,中国内蒙古自治区巴彦淖尔市杭锦后旗
53533099999,HANG-GIN-QI,1974-01-29,1982-01-06,null,CH,39.85,108.733,1450,中国内蒙古自治区鄂尔多斯市杭锦旗
74935099999,HANGCHOW CHINA,1945-10-22,1946-04-30,null,CH,30.233,120.166,8,中国浙江省杭州市上城区
74934899999,HANKOW CHINA,1945-09-30,1948-02-28,null,CH,30.583,114.25,37,中国湖北省武汉市硚口区
57127099999,HANZHONG,1956-08-20,2020-04-07,null,CH,33.0666666,107.0333333,509,中国陕西省汉中市汉台区
52765099999,HAO-MEN,1962-02-06,1999-03-19,null,CH,37.367,101.617,2682,中国青海省海北藏族自治州门源回族自治县
50953099999,HARBIN,1956-08-20,2020-04-07,null,CH,45.9333333,126.5666666,117.7,中国黑龙江省哈尔滨市呼兰区
50775099999,HE-GANG,1957-12-03,1991-08-14,null,CH,47.35,130.2,198,中国黑龙江省鹤岗市东山区
59023099999,HECHI,1956-08-20,2020-04-07,null,CH,24.7,108.05,214,中国广西壮族自治区河池市金城江区
57891099999,HECHUAN,1961-09-04,1963-01-29,null,CH,26.95,114.233,122,中国江西省吉安市永新县
58436099999,HELIXI,1959-10-03,1961-03-14,null,CH,30.633,118.967,53,中国安徽省宣城市宁国市
56065099999,HENAN,1962-02-06,2020-04-07,null,CH,34.7333333,101.6,3501,中国青海省黄南藏族自治州河南蒙古族自治县
57872099999,HENGYANG,1943-08-31,2000-02-16,null,CH,26.933,112.583,98,中国湖南省衡阳市石鼓区
53564099999,HEQU,1956-08-20,2020-04-07,null,CH,39.3666666,111.2166666,1037,中国山西省忻州市河曲县
58941099999,HESHANG SOUTHEAST,1957-08-19,1961-03-14,null,CH,25.933,119.567,8,中国福建省福州市长乐区
59065099999,HEXIAN/BABU,1957-09-05,2000-01-28,null,CH,24.467,111.567,91,中国广西壮族自治区贺州市平桂区
52868099999,HEY-IN,1962-03-28,1997-04-12,null,CH,36.033,101.433,2072,中国青海省海南藏族自治州贵德县
59293099999,HEYUAN,1956-08-21,2020-04-07,null,CH,23.8,114.7333333,41,中国广东省河源市东源县
54906099999,HEZE/CAOZHOU,1956-08-20,1995-01-12,null,CH,35.25,115.433,51,中国山东省菏泽市牡丹区
56080099999,HEZUO,1958-05-06,2020-04-07,null,CH,35,102.9,2910,中国甘肃省甘南藏族自治州合作市
51156099999,HOBOKSAR,1956-08-22,2020-04-07,null,CH,46.8166666,85.75,1323.2,中国新疆维吾尔自治区塔城地区和布克赛尔蒙古自治县
45005099999,HONG KONG OBSERVATORY,1946-09-02,1992-06-30,null,CH,22.3,114.1666666,62,中国香港特别行政区[]油尖旺区
58665099999,HONGJIA,1956-08-20,2000-04-03,null,CH,28.6166666,121.4166666,2,中国浙江省台州市椒江区
58367099999,HONGQIAO INTL,1956-08-20,2020-04-07,null,CH,31.197875,121.336319,3.04,中国上海市[]闵行区
58138099999,HONGZE HU (LAKE),1957-08-22,1999-08-05,null,CH,33.333,118.667,2,中国江苏省宿迁市泗洪县
51828099999,HOTAN,1956-08-24,2020-04-07,null,CH,37.1333333,79.9333333,1375,中国新疆维吾尔自治区和田地区和田市
74934799999,HSIA-KUAN SOUTHEAST,1945-09-07,1948-11-19,null,CH,32.083,118.75,25,中国江苏省南京市鼓楼区
53666099999,HSIA-TAO-HUNG SOUTH,1957-12-02,1962-04-19,null,CH,38.4,111.833,1370,中国山西省忻州市静乐县
52838099999,HSIANG-JIH-TE NE,1974-08-30,1974-08-30,null,CH,36.067,97.75,2976,中国青海省海西蒙古族藏族自治州都兰县
52740099999,HSIN-YUAN,1990-06-08,1997-04-10,null,CH,37.3,99.017,3627,中国青海省海西蒙古族藏族自治州天峻县
74932799999,HSUPU CHINA AAB,1945-08-01,1945-08-15,null,CH,27.866,110.566,152,中国湖南省怀化市溆浦县
56485099999,HU-JIA-PU-ZIIA,1957-07-02,1998-05-03,null,CH,28.517,103.617,1485,中国四川省凉山彝族自治州雷波县
57046099999,HUA SHAN,1956-08-23,2020-04-07,null,CH,34.4833333,110.0833333,2063,中国陕西省渭南市华阴市
74934599999,HUA-CHIAO SOUTHEAST,1946-04-30,1946-08-31,null,CH,30.417,103.917,486,中国四川省成都市新津区
53391099999,HUADE,1956-08-20,2020-04-07,null,CH,41.9,114,1484,中国内蒙古自治区乌兰察布市化德县
54273099999,HUADIAN,1957-12-04,2020-04-07,null,CH,42.9833333,126.75,264,中国吉林省吉林市桦甸市
59271099999,HUAIJI,1957-08-22,2000-01-23,null,CH,23.95,112.2,57,中国广东省肇庆市怀集县
54405099999,HUAILAI,1956-08-20,2020-04-07,null,CH,40.4166666,115.5,538,中国河北省张家口市怀来县
58141099999,HUAIYIN,2004-07-13,2020-04-07,null,CH,33.6333333,118.9333333,13.7,中国江苏省淮安市淮阴区
52996099999,HUAJIALING,1956-08-21,2020-04-07,null,CH,35.3833333,105,2450,中国甘肃省定西市通渭县
58437099999,HUANG SHAN,1956-08-20,2020-04-07,null,CH,30.1333333,118.15,1836,中国安徽省黄山市黄山区
57896099999,HUANGDIAN,1957-08-25,1961-03-14,null,CH,26.25,114.333,282,中国江西省吉安市遂川县
59287199999,HUANGHUA,2004-07-13,2020-04-07,null,CH,28.189158,113.219633,66.14,中国湖南省长沙市长沙县
54624099999,HUANGHUA,1962-04-06,1991-08-13,null,CH,38.383,117.35,4,中国河北省沧州市黄骅市
54365099999,HUANREN,1957-12-02,2002-02-07,null,CH,41.267,125.367,204,中国辽宁省本溪市桓仁满族自治县
59298099999,HUI-YANG,1957-08-30,2000-04-03,null,CH,23.083,114.417,16,中国广东省惠州市惠城区
57712099999,HUICHUAN,2019-11-08,2020-04-07,null,CH,27.7333333,106.95,984,中国贵州省遵义市汇川区
59317099999,HUILAI,1957-08-02,2000-03-31,null,CH,23.083,116.3,30,中国广东省揭阳市惠来县
56671099999,HUILI,1956-08-20,2020-04-07,null,CH,26.65,102.25,1788,中国四川省凉山彝族自治州会理市
54725099999,HUIMIN,1956-08-20,2020-04-07,null,CH,37.5,117.5333333,12,中国山东省滨州市惠民县
56684099999,HUIZE,1957-07-01,2020-04-07,null,CH,26.4,103.25,2189.3,中国云南省曲靖市会泽县
50983099999,HULIN,1973-01-01,2020-04-07,null,CH,45.7666666,132.9666666,103,中国黑龙江省鸡西市虎林市
50353099999,HUMA,1956-08-21,2020-04-07,null,CH,51.7333333,126.6333333,175.6,中国黑龙江省大兴安岭地区呼玛县
99999943204,HUNG CHIA,1945-12-08,1949-04-25,null,CH,31.233,121.45,27.1,中国上海市[]静安区
58938099999,HUNG-LAI,1988-02-02,1989-06-29,null,CH,25.083,118.517,61,中国福建省泉州市南安市
53821099999,HUNG-TE,1962-03-08,2000-04-03,null,CH,36.767,107.2,1322,中国甘肃省庆阳市环县
58314099999,HUOSHAN,1956-08-20,2020-04-07,null,CH,31.4,116.3333333,68,中国安徽省六安市霍山县
51430099999,INING,1956-08-20,1958-08-10,null,CH,43.917,81.283,670,中国新疆维吾尔自治区伊犁哈萨克自治州伊宁市
57238099999,JAN-CHIA-PA,1973-02-03,1982-03-14,null,CH,32.1,108.483,1372,中国重庆市[]城口县
53502099999,JARTAI,1956-08-21,2020-04-07,null,CH,39.7833333,105.75,1143,中国内蒙古自治区阿拉善盟阿拉善左旗
54026099999,JARUD QI,1956-08-20,2020-04-07,null,CH,44.5666666,120.9,266,中国内蒙古自治区通辽市扎鲁特旗
57799099999,JI'AN,1956-08-20,2020-04-07,null,CH,27.1166666,114.9666666,78,中国江西省吉安市吉州区
56202099999,JIA-LI,1962-05-04,1992-12-07,null,CH,30.783,93.4,4876,中国西藏自治区那曲市嘉黎县
50873199999,JIA-MU-SI,1956-08-20,1956-12-31,null,CH,46.817,130.333,80,中国黑龙江省佳木斯市向阳区
58737099999,JIAN'OU,1957-07-01,1999-11-23,null,CH,27.05,118.3166667,112,中国福建省南平市建瓯市
58825099999,JIANG-LE,1973-01-16,1981-05-27,null,CH,26.767,117.367,183,中国福建省三明市将乐县
57516099999,JIANGBEI,1944-11-11,2020-04-07,null,CH,29.719217,106.641678,416.05,中国重庆市[]渝北区
56977099999,JIANGCHENG,1973-01-01,2020-04-07,null,CH,22.6166666,101.8166666,1121,中国云南省普洱市江城哈尼族彝族自治县
57476099999,JIANGLING,1957-06-11,2020-04-07,null,CH,30.3333333,112.1833333,33,中国湖北省荆州市荆州区
54181099999,JIAOHE SOUTH,1956-08-20,1961-10-31,null,CH,43.717,127.15,275,中国吉林省吉林市蛟河市
57181099999,JIAXIAN,1957-12-02,1992-02-18,null,CH,33.9666667,113.2166667,76,中国河南省平顶山市郏县
53863099999,JIEXIU,1956-08-20,2020-04-07,null,CH,37.0333333,111.9166666,745,中国山西省晋中市介休市
56067099999,JIGZHI,1961-12-31,1997-05-13,null,CH,33.467,101.483,3350,中国青海省果洛藏族自治州久治县
54172099999,JILIN,1957-12-02,1993-10-25,null,CH,43.85,126.55,188,中国吉林省吉林市船营区
52674099999,JIN-CHANG,1964-01-01,1997-05-13,null,CH,38.467,102.183,1676,中国甘肃省金昌市金川区
59133099999,JIN-JIANG,1957-08-20,2000-04-03,null,CH,24.8,118.583,22,中国福建省泉州市晋江市
54823099999,JINAN/TSINAN,1956-08-20,2020-04-07,null,CH,36.6833333,116.9833333,58,中国山东省济南市天桥区
57622099999,JINFO SHAN (MOUNT),1956-08-20,1994-12-30,null,CH,28.95,107.15,1907,中国重庆市[]南川区
56856099999,JING-DONG,1962-05-04,1998-10-13,null,CH,24.433,100.85,1676,中国云南省普洱市景东彝族自治县
58527099999,JINGDEZHEN,1956-08-20,2020-04-07,null,CH,29.3,117.2,60,中国江西省景德镇市昌江区
57131099999,JINGHE,2006-10-10,2020-04-07,null,CH,34.4333333,108.9666666,411,中国陕西省西安市高陵区
51334099999,JINGHE,1956-08-20,2020-04-07,null,CH,44.5666666,82.8166666,330.2,中国新疆维吾尔自治区博尔塔拉蒙古自治州精河县
56959099999,JINGHONG,1957-07-01,2020-04-07,null,CH,22,100.7833333,579,中国云南省西双版纳傣族自治州景洪市
52895099999,JINGYUAN,1956-08-20,1997-05-14,null,CH,36.583,104.683,1505,中国甘肃省白银市靖远县
58549099999,JINHUA,1957-07-05,2000-04-03,null,CH,29.15,119.633,35,中国浙江省金华市婺城区
53480099999,JINING,1956-08-20,2020-04-07,null,CH,41.0333333,113.0666666,1416,中国内蒙古自治区乌兰察布市集宁区
58321299999,JINJIANG AIRPORT,2014-08-07,2014-08-07,null,CH,24.796389,118.589722,51,中国福建省泉州市晋江市
56777099999,JINSHAN NORTH,1974-07-16,1974-07-16,null,CH,25.15,102.083,1580,中国云南省楚雄彝族自治州禄丰市
52447099999,JINTA,1989-01-01,1997-05-13,null,CH,39.817,98.9,1372,中国甘肃省酒泉市肃州区
54337099999,JINZHOU,1956-08-21,2020-04-07,null,CH,41.1333333,121.1166666,70,中国辽宁省锦州市古塔区
50349099999,JIU-HAI-LAI,1979-12-27,1991-08-12,null,CH,51.133,124.05,610,中国内蒙古自治区呼伦贝尔市鄂伦春自治旗
56462099999,JIULONG,1956-08-20,2020-04-01,null,CH,29,101.5,2994,中国四川省甘孜藏族自治州九龙县
57072099999,JIUMENGJIN,1957-12-02,1958-08-29,null,CH,34.817,112.633,119,中国河南省洛阳市孟津区
52533099999,JIUQUAN/SUZHOU,1946-04-01,2020-04-07,null,CH,39.7666667,98.4833333,1478,中国甘肃省酒泉市肃州区
58931099999,JIUXIAN SHAN,1956-08-20,2020-04-07,null,CH,25.7166666,118.1,1651,中国福建省泉州市德化县
50978099999,JIXI,1956-08-23,2020-04-07,null,CH,45.3,130.9166666,273.5,中国黑龙江省鸡西市鸡冠区
53276099999,JURH,1956-08-20,2020-04-07,null,CH,42.4,112.9,1152,中国内蒙古自治区锡林郭勒盟苏尼特右旗
54936099999,JUXIAN,1957-12-02,2002-06-13,null,CH,35.55,118.75,109,中国山东省日照市莒县
51053099999,KABA HE,1962-02-06,2020-04-07,null,CH,48.05,86.35,534,中国新疆维吾尔自治区阿勒泰地区哈巴河县
57091099999,KAIFENG,1957-12-03,1991-08-14,null,CH,34.75,114.417,67,中国河南省开封市禹王台区
54134099999,KAILU,1957-12-03,1993-02-23,null,CH,43.617,121.317,274,中国内蒙古自治区通辽市开鲁县
54041099999,KAITONG/TONGYU,1957-12-02,1991-08-14,null,CH,44.8,123.083,152,中国吉林省白城市通榆县
56374099999,KANGDING,1957-07-01,2020-04-07,null,CH,30.05,101.9666666,2617,中国四川省甘孜藏族自治州康定市
51243099999,KARAMAY,1962-03-08,2020-04-07,null,CH,45.6166666,84.85,428,中国新疆维吾尔自治区克拉玛依市克拉玛依区
52744099999,KARMAR NORTHWEST,1962-02-06,1962-06-20,null,CH,37.5,98.8,3978,中国青海省海西蒙古族藏族自治州天峻县
